stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
1393,"STAR04","Starołęka PKM",52.3687272200,16.9333491400,A
2848,"PLPLD01","Plewiska/Południowa",52.3738839200,16.8201127600,B
4535,"KXLAZ03","Koninko/Lazurowa",52.3061156611,17.0212570593,B
1947,"WICH03","Wichrowa",52.4324567508,16.8077446321,A
1550,"OSNZ01","Ostrowska",52.3518593400,17.0028203800,A
2479,"SDDWO02","Swarzędz/Dworzec Kolejowy",52.4046330000,17.0750990000,B
1962,"SWAUC02","Swadzim/Auchan",52.4414867500,16.7626139200,B
1566,"KOCEN01","Komorniki/Centrum",52.3354671700,16.8072777200,B
2337,"XOSZK02","Kobylnica/Szkoła",52.4473950000,17.0796440000,B
2306,"KEKOS02","Krerowo/Kościół",52.2899883100,17.1934393400,B
1661,"GABA04","Garbary PKM",52.4167634300,16.9391277100,A
1596,"ZNTK02","ZNTK",52.3922926000,16.9138117600,A
4265,"LEPOG01","Łęczyca/Pogodna",52.3169600000,16.8782700000,B
589,"SLUP01","Słupska",52.4483028600,16.8043734200,A
2305,"KEKOS01","Krerowo/Kościół",52.2893378900,17.1930879600,B
860,"KKKRO01","Krosinko/",52.2338088800,16.8148953900,C
2439,"PKWIO02","Paczkowo/Wiosenna",52.3993740000,17.1587560000,C
2273,"MELAK01","Mielno/Łąkowa",52.4921246300,17.0669669800,C
162,"KORN45","Kórnicka",52.3998253300,16.9528595100,A
963,"KOWIR02","Komorniki/Wirowska",52.3410772624,16.8396947569,B
1714,"ULAN02","Ułańska",52.3992367700,16.8944296200,A
4015,"LISOW02","Lisówki/Sowia",52.3208834000,16.6597853000,C
2758,"SYLAK02","Skrzynki/Łąkowa",52.2681265831,17.0684074743,B
484,"WISE02","Wilczak/Serbska",52.4309139700,16.9539992500,A
625,"SZPI02","Szpitalna",52.4121991900,16.8769750800,A
2906,"DEDAB01","Dębogóra/Dąbrówki",52.4986421100,17.0824978500,C
1438,"WIKA02","Wielkopolska",52.4155811900,16.9180060800,A
439,"BIMLY02","Biedrusko/Młyn",52.5150853900,16.9394324400,B
813,"DEEC09","Dębiec PKM",52.3719292500,16.9036505400,A
2101,"GRSZK02","Góra/Szkolna",52.4820531500,16.6331125800,C
677,"DBLES01","Dąbrowa/Poprzeczna",52.3925379000,16.7503689800,C
1595,"ROBO02","Robocza",52.3881790000,16.9110300000,A
635,"ZGOR02","Zgorzelecka",52.4117833700,16.8583160600,A
2542,"GAAKA02","Garby Wielkie/Akacjowa",52.3754400000,17.0713100000,C
4386,"TBTDK02","Trzebisławki/DK",52.2431711996,17.1333555108,C
2551,"TUKOS03","Tulce/Kościół",52.3421700000,17.0804270000,B
3079,"CESZK04","Czerwonak/Szkolna",52.4655643502,16.9832415760,B
668,"MALW04","Malwowa",52.3971935000,16.8023155400,A
1834,"KISAN02","Kiekrz/Sanktuarium",52.4872155000,16.7767125000,B
47,"OPL41","Os. Pod Lipami",52.4310010800,16.9364029400,A
1157,"BALA03","Bałtycka",52.4266050100,16.9774817000,A
2969,"KOKOL01","Komorniki/Kolejowa",52.3523200000,16.8274218800,B
3974,"RBPRZ02","Robakowo/Przyjazna",52.2977998681,17.0646295381,B
1915,"SOSAN01","Sobota/Sanktuarium",52.5225534100,16.7978945500,B
1138,"ROSR30","Rondo Śródka",52.4094390300,16.9544934700,A
1655,"PUST02","Pusta",52.4102556400,16.9958114800,A
2504,"RABUK01","Rabowice/Bukowa",52.3906840000,17.1190960000,C
3891,"UNLU41","Unii Lubelskiej",52.3721260400,16.9501551200,A
2331,"WZKOS02","Wierzenica/Kościół",52.4626790000,17.0697680000,C
1945,"BNRUB02","Baranowo/Os. Rubinowe",52.4290000000,16.7995000000,B
1425,"AWF03","AWF",52.3987909900,16.9367852400,A
1777,"KONOW02","Komorniki/Nowa",52.3388038837,16.8148430201,B
1953,"PMLES02","Przeźmierowo/Leśna",52.4310613477,16.7829814407,B
2840,"SWRZ02","Świerzawska",52.4054490000,16.8617630000,A
1485,"KUWI01","Kurlandzka Wiadukt",52.3817257383,16.9784453679,A
1191,"KZTJE02","Koziegłowy/Taczaka I",52.4479848100,17.0008845100,B
2444,"PKSTA01","Paczkowo/Ogrodowa",52.3977070000,17.1591320000,C
1432,"MOST01","Mostowa",52.4048703800,16.9396370600,A
2141,"KXPIS02","Koninko/Pisarska",52.3064370000,17.0135620000,B
3341,"LUNIE01","Luboń/Niepodległości",52.3489700312,16.8913019560,B
1709,"PAWI01","Park Wilsona",52.3977946000,16.9006677700,A
118,"FRRY42","Fredry",52.4094800000,16.9184700000,A
3146,"ZATRA03","Zalasewo/Transportowa",52.3816446229,17.0658396583,B
4394,"RBPOL01","Robakowo/Polna",52.3016916008,17.0630357212,B
3667,"DZDB01","Dojazd Biocentrum",52.4328438548,16.8991824949,A
1007,"CEDZ02","Cedzyńska",52.3670087900,16.8499730300,A
1407,"SARB02","Sarbinowska",52.3744328800,16.9643234200,A
929,"LUSTP01","Luboń/Straż Pożarna",52.3452989415,16.8779463612,B
365,"OJLY02","Os. Jagiełły",52.4535995700,16.9073589300,A
2029,"TPKAW02","Tarnowo Pdg/Karolewo II",52.4720947394,16.6960298772,C
3580,"GSKA02","Głuchowska",52.3718935000,16.8736398000,A
3016,"REMOS02","Rogalinek/Mostowa",52.2496802951,16.8986364651,C
3071,"LUSRY02","Luboń/Strumykowa",52.3444420093,16.8979428596,B
2327,"MAJED01","Markowice/I",52.3010446100,17.2181288500,B
1960,"SWKLA02","Swadzim/Kładka",52.4411957800,16.7470674700,B
2044,"TPTER02","Tarnowo Pdg/Termy",52.4634689500,16.6418115100,C
4509,"FIEL02","Fieldorfa",52.4433933800,16.8605029212,A
2413,"SDCEH01","Swarzędz/Wrzesińska",52.4093660000,17.0865880000,B
122,"WROC71","Wrocławska",52.4055683200,16.9321353600,A
4465,"DWOR02","Dworska",52.4449233915,16.9511881483,A
1946,"BNRUB01","Baranowo/Os. Rubinowe",52.4289170000,16.7996110000,B
46,"OPL42","Os. Pod Lipami",52.4309440500,16.9362506500,A
3715,"BJPRZ02","Błażejewo/Os. Przylesie",52.2187621800,17.0764783500,C
2120,"KXWEZ02","Koninko/Węzeł",52.3239480000,17.0382464300,B
4382,"PZPZI02","Pierzchno/I",52.2706204457,17.1450139859,C
3009,"PUWPN02","Puszczykowo/WPN",52.2678012863,16.8450222372,C
2601,"GDWEZ02","Gądki/Węzeł",52.3108385300,17.0457805300,B
5,"MT44","Most Teatralny",52.4109651200,16.9137425100,A
4070,"KOTW01","Kotwicza",52.3553193046,16.9322837096,A
1401,"OKOP02","Okopowa",52.3669557100,16.9432286600,A
1148,"KORO01","Koronkarska",52.4166131800,16.9602661700,A
1240,"SDSZU01","Swarzędz/Szumana",52.3990720028,17.0470532801,B
1111,"SLKA02","Słowiańska",52.4265125500,16.9199547800,A
4381,"RNRUN01","Runowo/",52.2797814755,17.1296070897,C
2175,"ZSNZ01","Żerniki/Skrzyżowanie",52.3265599102,17.0429654350,B
2687,"RDSZK01","Radzewo/Szkoła",52.2106385399,17.0201207269,C
4340,"CEZDR02","Czerwonak/Zdroje",52.4704935400,17.0007796500,B
2407,"SDRYN01","Swarzędz/Rynek",52.4105870000,17.0756670000,B
2238,"KLPAR01","Kleszczewo/Park",52.3333434700,17.1718193900,B
4543,"LUKRE05","Luboń/Kręta",52.3197642608,16.8735338497,B
1983,"LWGRZ01","Lusowo/Grzybowa",52.4190489600,16.7181421800,C
3217,"KNSZK01","Konarzewo/Szkoła",52.3357995968,16.7184318585,C
606,"KOLO01","Kołobrzeska",52.4313940000,16.8384200000,A
452,"BRON01","Bronisza",52.4554530500,16.9477161500,A
1737,"PLPOD01","Plewiska/Podgórna",52.3661878100,16.8249950100,B
2467,"SDSKA01","Swarzędz/Skansen",52.4046070000,17.0583900000,B
398,"STRU01","Strugarka",52.4541267700,16.9276875100,A
2116,"JRSKL01","Jaryszki/Składowa",52.3299460000,17.0161340000,B
1338,"CZSZK02","Czapury/Szkoła",52.3144885800,16.9117173900,B
3197,"SKGRA01","Skórzewo/Os. Grafitowe",52.3953300000,16.7628300000,B
628,"SWOB01","Swoboda",52.4117184500,16.8741687600,A
335,"SLPOZ01","Suchy Las/Os. Poziomkowe",52.4693847100,16.8728784300,B
2740,"RBSKO02","Robakowo/Szkolna Rondo",52.3093387000,17.0695154800,B
1308,"KAPLA02","Kamionki/Platanowa",52.2892556900,16.9782593900,B
2852,"TRZE03","Trzebińska",52.3675185700,16.8402906500,A
4468,"LUBUC02","Luboń/Poznańska",52.3395165825,16.8701838828,B
120,"MRCI71","Aleje Marcinkowskiego",52.4064212100,16.9284599000,A
95,"GLHE43","Głogowska/Hetmańska",52.3899860700,16.8946848200,A
151,"MILO41","Miłostowo",52.4096098600,17.0029011200,A
2052,"LUOSK02","Luboń/Ośrodek Kultury",52.3266700000,16.8784900000,B
3214,"KNCME01","Konarzewo/Cmentarz",52.3332330000,16.7039650000,C
903,"LUKRE02","Luboń/Kręta",52.3201162523,16.8781972398,B
685,"PANOW02","Palędzie/Nowa",52.3730021400,16.7386973700,C
2167,"TUKRA01","Tulce/Krańcowa",52.3485934900,17.0994081500,B
2539,"ZATRA02","Zalasewo/Transportowa",52.3821030000,17.0672440000,B
4367,"XSHUI02","Koszuty/Huby I",52.2366159371,17.1657188473,C
32,"WIKA41","Wielkopolska",52.4155633900,16.9185920900,A
1693,"SZOO71","Stare Zoo",52.4082919200,16.9086570300,A
185,"TRAU41","Traugutta",52.3846407200,16.9140023000,A
824,"OSDE02","Os. Dębina",52.3615330700,16.9045535900,A
2049,"RUKLU02","Rumianek/Świetlica",52.4592018400,16.6202433400,C
315,"MORA02","Morasko",52.4892681800,16.9054379000,A
2416,"SDSPR01","Swarzędz/Sporna",52.4090690000,17.0917050000,B
2129,"KXLAS01","Koninko/Las",52.2999380000,17.0303780000,B
2752,"SCTRZ02","Szczodrzykowo/Poznańska",52.2927239400,17.1080833300,C
2011,"BNUNP02","Baranowo/Uniwersytet Przyrodniczy",52.4479170000,16.7845560000,B
2096,"KHKRE01","Kokoszczyn/Kręta",52.4916065700,16.6530657800,C
113,"POLW42","Półwiejska",52.3999200000,16.9281600000,A
190,"WSPO41","Wspólna",52.3777846200,16.9076140700,A
1601,"NIED02","Niedziałkowskiego",52.3985267800,16.9186741700,A
905,"LUPOD02","Luboń/Podgórna",52.3247731075,16.8793778448,B
1034,"GORE02","Górecka",52.3734426200,16.8937284300,A
1070,"TACZ01","Taczanowskiego",52.3916647700,16.8688547400,A
1128,"GABA01","Garbary PKM",52.4174898500,16.9403268300,A
1150,"STUD01","Studzienna",52.4194532200,16.9657768000,A
2861,"GWNOW01","Gowarzewo/Nowa",52.3621164100,17.1327743200,B
1166,"URWI01","Urwista",52.4230537700,16.9831660800,A
1243,"SDCEG02","Swarzędz/Os. Cegielskiego",52.4011580000,17.0591470000,B
1761,"KOKSW01","Komorniki/Ks.Wawrzyniaka",52.3471480900,16.8034285300,B
869,"MODLU01","Mosina/Długa",52.2352052989,16.8421887851,C
283,"ZLLAG01","Złotniki/Łagiewnicka",52.4921588600,16.8460696500,B
3309,"LKSTO01","Lusówko/Storczyka",52.4169440000,16.6410610000,C
1290,"RRAT30","Rondo Rataje",52.3968735900,16.9497940800,A
170,"LAKO42","Łąkowa",52.4020600000,16.9342900000,A
3303,"GRDLI01","Góra/Długa I",52.4827227400,16.6443198100,C
2271,"KYBRZ02","Kliny/Brzozowa",52.4898439700,17.0600334800,C
3609,"ZEKA02","Żelazka",52.3911611495,16.9282696523,A
216,"PK42","Piaśnicka/Kurlandzka",52.3852315850,16.9871966030,A
785,"UP01","Uniwersytet Przyrodniczy",52.4261442500,16.9049661800,A
2425,"LOSAR01","Łowęcin/Sarbinowska",52.4187050000,17.1329300000,C
3998,"NIES04","Niestachowska",52.4198605125,16.8948290137,A
2841,"GALC02","Gałczyńskiego",52.4065310526,16.8507924445,A
1551,"SPKA02","Spławska",52.3567125100,17.0002986500,A
1817,"PWSZK02","Pawłowice/Pętla",52.4952270100,16.7968397700,B
4121,"SKWRZ01","Skórzewo/Wrzosowa",52.3969547721,16.7850179845,B
748,"MATE02","Matejki",52.4062685300,16.9009621900,A
2259,"SHCIN02","Szlachęcin/",52.5599308500,16.9803190500,C
2308,"KECME02","Krerowo/Cmentarz",52.2899014900,17.1849432000,B
1988,"ZKZAK02","Zakrzewo/Zakrzewska",52.4057497300,16.7099908500,C
2294,"CEGAJ02","Czerwonak/Gajowa",52.4709255400,16.9953006700,B
4191,"ZEFDS02","Żerniki/Fabryczna DHL Supply Chain",52.3294024000,17.0356604400,B
3098,"TRCZI02","Trzek/Czereśniowa",52.3588272477,17.1519943134,B
1886,"KSPET02","Krzyszkowo/Pętla",52.5242490756,16.7312266659,B
1206,"GDYN02","Gdyńska",52.4303771340,16.9788880948,A
2214,"KZZON04","Koziegłowy/Żołnierzy Niezłomnych",52.4474612933,16.9847763626,B
3147,"ZATRA04","Zalasewo/Transportowa",52.3812029919,17.0670792936,B
380,"SOB21","Os. Sobieskiego",52.4650301900,16.9171600600,A
1220,"SOBI01","Sobiesława",52.4055865700,17.0232445100,A
1107,"OPRZ02","Os. Przyjaźni",52.4306230500,16.9298942700,A
1527,"STRA02","Strzyżowska",52.3546086000,16.9808282800,A
3525,"BOWE03","Bohaterów Westerplatte",52.3702192000,16.8864906000,A
3669,"BOKRE01","Bolechowo/Kręta",52.5434071204,16.9941769305,C
2667,"SCOGR02","Szczodrzykowo/Ogrodowa",52.2834214700,17.1069763900,C
4364,"CERSP02","Czerwonak/Rondo Spachacza",52.4641340100,17.0006850200,B
4355,"XSKOS03","Koszuty/",52.2298516997,17.1995431826,C
2368,"BWKRE02","Bolechówko/Kręta",52.5180531200,16.9873820900,C
45,"WILC41","Wilczak",52.4271476000,16.9467686700,A
3180,"DOWDW02","Dopiewo/Więckowska II",52.3734421825,16.6593573322,C
1132,"MAGA03","Małe Garbary",52.4106331000,16.9393766600,A
699,"ZKZAC01","Zakrzewo/Zacisze",52.3899850400,16.7388852200,C
1781,"KOMAG01","Komorniki/Magazynowa",52.3458221129,16.8285232814,B
2302,"BUBUG01","Bugaj/",52.3104351000,17.1818931800,B
1066,"TREB02","Trębacka",52.3876410100,16.8695737300,A
144,"KRAN42","Krańcowa",52.4094277500,16.9810464800,A
793,"ALSO04","Aleje Solidarności",52.4353311700,16.9207035900,A
2868,"GWBOR02","Gowarzewo/Borówkowa",52.3698633400,17.1480015700,B
4336,"KKGRZ02","Krosinko/Grzybowa",52.2313619865,16.8050735131,C
1869,"MRPAR01","Mrowino/Park",52.5180287100,16.7053599400,B
1854,"RKKAL02","Rokietnica/Os. Kalinowe",52.5042358400,16.7433414100,B
2610,"KDPRO01","Kórnik/Prowent",52.2411298300,17.0898485800,C
218,"SZWE42","Szwedzka",52.3821217700,16.9909330100,A
1704,"JUNI43","Junikowo",52.3838300000,16.8356600000,A
2760,"RBPRZ01","Robakowo/Przyjazna",52.2980617355,17.0640244780,B
2489,"JASZY02","Janikowo/Szybowcowa",52.4397750000,17.0434020000,B
3697,"SARN02","Sarnia",52.4101300000,17.0440530000,A
966,"LUTRA03","Luboń/Traugutta",52.3441533548,16.8489477491,B
1888,"RKBOC01","Rokietnica/Boczna",52.5184315700,16.7457890700,B
1326,"GLOS02","Głuszyna OSIR",52.3128791900,16.9689151300,A
437,"IMBI02","Imbirowa",52.5003817200,16.9387436800,A
3749,"KDBAK01","Kórnik/Bnin Biernacka",52.2338519300,17.0961921000,C
3980,"SERB41","Serbska",52.4326420000,16.9463850000,A
3737,"WIDWR02","Wierzenica/Dwór",52.4605174800,17.0693962300,C
1305,"KALAK01","Kamionki/Łąkowa",52.2884008800,16.9816866100,B
2344,"UZKOS01","Uzarzewo/Centrum (Kościół)",52.4489120000,17.1266600000,C
4194,"BIWA02","Biwakowa",52.4750807653,16.7562554934,A
2255,"KXOSP02","Komorniki gm.Kleszczewo/OSP",52.3305061600,17.1114584500,B
1674,"STST03","Stary Strzeszyn",52.4521938300,16.8490985500,A
1907,"RKSPO02","Rokietnica/Spokojna",52.5138533200,16.7602602900,B
2148,"TULES04","Tulce/Leśna",52.3445240000,17.0738600000,B
3825,"MWSTO01","Miękowo/Stokrotkowa",52.4902416133,16.9895430556,C
1245,"SDRAC02","Swarzędz/Os. Raczyńskiego",52.4000140000,17.0633630000,B
4130,"PODJ01","Podjazdowa",52.4789838792,16.7786574747,A
3082,"MGPOZ02","M. Goślina/Poznańska",52.5730662799,17.0095838266,C
128,"MAGA41","Małe Garbary",52.4107493300,16.9374709200,A
89,"DWZA72","Dworzec Zachodni",52.4017716400,16.9090824300,A
4009,"JROL41","Jasna Rola",52.4517717915,16.9449456990,A
138,"ROSR47","Rondo Śródka",52.4105194500,16.9573420600,A
1526,"SANT02","Sanocka",52.3613348000,16.9797234700,A
3204,"KOTRU01","Komorniki/Truskawkowa",52.3277149766,16.8228268619,B
2652,"KDMOD02","Kórnik/Modrzewiowa",52.2416504400,17.0960991100,C
386,"SZYM02","Szymanowskiego",52.4601525700,16.9170216000,A
1589,"ROLN01","Rolna",52.3830106300,16.9168849600,A
1460,"KOSC01","Kościelna",52.4134830800,16.9040055500,A
28,"KURP41","Kurpińskiego",52.4507725100,16.9196313300,A
1278,"MOGI02","Mogileńska",52.4096206000,16.9924945700,A
114,"POLW41","Półwiejska",52.3999700000,16.9279200000,A
552,"TOLT02","Tołstoja",52.4499525500,16.8705847400,A
947,"WIPLD02","Wiry/Południowa",52.3175980974,16.8569168333,B
3229,"LITRZ02","Lisówki/Trzcielińska",52.3211410000,16.6489890000,C
238,"RSTA47","Rondo Starołęka",52.3799600900,16.9440334600,A
322,"DESZ02","Deszczowa",52.4716679700,16.9019816600,A
4182,"PERK02","Perkoza",52.4244618431,17.0650575074,A
563,"STST21","Stary Strzeszyn",52.4518353900,16.8489658700,A
1806,"WABUK02","Walerianowo/Bukowa",52.3145562640,16.7701128455,C
2381,"CEJAG01","Czerwonak/Jagiełły",52.4603589700,16.9877415900,B
267,"GOSZK01","Golęczewo/Szkoła",52.5350996600,16.8190061700,C
2339,"XOLES02","Kobylnica/Leśna",52.4532800000,17.0961290000,B
2193,"OWPAR01","Owińska/Parkowa",52.5112683800,16.9771534100,C
2124,"SCNWO01","Szczytniki/Nad Wodą",52.3017780000,17.0161590000,B
1121,"WILC01","Wilczak",52.4269576000,16.9479935100,A
2210,"KZLIP01","Koziegłowy/Lipowa",52.4540658000,16.9844318900,B
4316,"MOLOG01","Mosina/Leszczyńska/Ogrodowa",52.2311358989,16.8387060001,C
3930,"PKLES01","Pokrzywnica/Leśna",52.3967565581,16.6721816548,C
4358,"SUSUW02","Słupia Wielka/",52.2168629218,17.2193330751,C
4266,"LEPOG02","Łęczyca/Pogodna",52.3164900000,16.8789600000,B
2013,"CYCDR01","Chyby/Cedrowa",52.4529720000,16.7728610000,B
3589,"KOKOM02","Komorniki/Os. Kompozytorów ",52.3210729331,16.8053981795,B
4195,"BIWA01","Biwakowa",52.4746580571,16.7556651909,A
845,"KRSZK02","Krosno/Szkoła",52.2227427139,16.8323750054,C
497,"WIKT01","Wiktoria",52.4385040000,16.9309830000,A
183,"HEWI42","Hetmańska Wiadukt",52.3826620500,16.9294650500,A
801,"ZAME01","Zamek",52.4084429900,16.9179373900,A
2125,"SCPET01","Szczytniki/Pętla",52.3045090000,17.0103620000,B
1593,"PAMI71","Pamiątkowa",52.3871000200,16.9161885900,A
3104,"KNSEZ02","Konarzewo/Sezamkowa",52.3374416047,16.7044416884,C
829,"PINZ02","Piastowska",52.3722627000,16.9185810400,A
2237,"KLSZO01","Kleszczewo/Szkoła I",52.3362711900,17.1665857800,B
4469,"LUBUC01","Luboń/Poznańska",52.3395165825,16.8696821257,B
124,"PLRA42","Pl. Ratajskiego",52.4095986000,16.9239237500,A
3818,"ROWIC02","Rosnówko/Wichrowa",52.3062691410,16.7619371553,C
3648,"SARB01","Sarbinowska",52.3744067243,16.9640715011,A
1599,"BERG02","Bergera",52.3946092400,16.9168133500,A
3054,"KOKLB02","Komorniki/Kolumba",52.3478587100,16.7939188200,B
604,"SMOC01","Smochowice",52.4321195300,16.8323893000,A
125,"PLRA41","Pl. Ratajskiego",52.4095816900,16.9241997100,A
310,"SLLAK01","Suchy Las/Łąkowa",52.4811305700,16.8790950300,B
3103,"KNDOP01","Konarzewo/Dopiewska",52.3357364414,16.7084409881,C
2010,"BNUNP01","Baranowo/Uniwersytet Przyrodniczy",52.4491390000,16.7833890000,B
1169,"GNIE02","Gnieźnieńska",52.4243702900,16.9908254300,A
1048,"KORF01","Korfantego",52.3592496300,16.8867441100,A
4174,"KOMAL01","Komorniki/Malinowa",52.3469100000,16.8171300000,B
1445,"ARPO01","Armii Poznań",52.4213823500,16.9229206700,A
2590,"BVBYT01","Bytyń/",52.4871080000,16.5074540000,C
811,"POGL01","Poznań Główny",52.4025035600,16.9121744200,A
4347,"GSPAM02","Gołuski/Pamiątkowa",52.3628127988,16.7480502882,C
1252,"PRZM01","Os. Przemysława",52.3915536400,17.0092621300,A
583,"ADMI02","Admiralska",52.4757478100,16.7774765600,A
3714,"BJPRZ01","Błażejewo/Os. Przylesie",52.2184789500,17.0760273700,C
4074,"ROMI06","Rondo Minikowo",52.3552922500,16.9423631254,A
2297,"KXTAN01","Tanibórz/Zachód",52.3453565400,17.1136235800,B
48,"ROSO42","Rondo Solidarności",52.4339380800,16.9377328700,A
1830,"KCJON02","Kicin/Jonschera",52.4574087500,17.0166881500,B
1153,"GLOW01","Główna",52.4227869400,16.9764654200,A
1807,"KOJEZ02","Komorniki/Jeziorna",52.3294114256,16.8016645160,B
306,"SLNWR02","Suchy Las/Nowy Rynek",52.4750612400,16.8791538900,B
347,"KOSO02","Kosowska",52.4560162800,16.8773008700,A
3318,"PMSZK01","Przeźmierowo/Szkoła",52.4249430000,16.7809540000,B
2574,"PDPAR01","Przebędowo/Park",52.5859934800,17.0148795000,C
2127,"KXGRA02","Koninko/Granatowa",52.3069560000,17.0198840000,B
3200,"KOLAK01","Komorniki/Łąkowa ",52.3325514895,16.8128802642,B
4351,"ZOWY01","Żołnierzy Wyklętych",52.4410442589,16.8652400991,A
1892,"RTSOB01","Rostworowo/Sobocka",52.5373891300,16.7591202400,B
2369,"BWJOD01","Bolechówko/Jodłowa",52.5189715800,16.9948169500,C
1094,"WYSP02","Wyspiańskiego",52.3974319100,16.8996306400,A
2959,"GLMOR02","Głuchowo/Morelowa",52.3449110690,16.7636785478,C
2669,"RNWIE02","Runowo/Wieś",52.2814345957,17.1217708236,C
3677,"JKMLY01","Jankowo/Młyn",52.4556560000,17.1636080000,C
2870,"SEMAL01","Siekierki Wielkie/Malinowa",52.3751333900,17.1598673400,C
350,"MORS02","Morszyńska",52.4582613800,16.8719060700,A
1013,"KOTO02","Kotowo",52.3592269200,16.8537916000,A
2902,"SKSZA01","Skórzewo/Szarotkowa",52.3933996000,16.7950822200,B
1506,"SSZP02","Szwajcarska Szpital",52.3888784900,16.9921746500,A
206,"Z II42","Żegrze II",52.3807152400,16.9661947200,A
2195,"OWPAL01","Owińska/Pałac",52.5136024200,16.9745204500,C
1046,"SWIE01","Świerczewo",52.3570526700,16.8839986500,A
180,"OPIA42","Os. Piastowskie",52.3899918400,16.9471448300,A
3149,"ZARAD04","Zalasewo/Ukośna",52.3860877263,17.0742957421,B
1422,"DRDE02","Droga Dębińska",52.3870132300,16.9305828900,A
441,"BIJES02","Biedrusko/Jesionowa",52.5363894500,16.9437250300,B
736,"DRZE01","Drzewieckiego",52.3969736500,16.8675910400,A
1261,"BLIZ02","Bliźniąt",52.3931962200,16.9805026000,A
3143,"MALW03","Malwowa",52.3979458289,16.8029336665,A
2511,"SDFIE01","Swarzędz/Pogodna/Średzka",52.4005350000,17.0842660000,B
414,"UAMK02","UAM Kampus",52.4637778900,16.9305139300,A
1374,"SAND02","Sandomierska",52.3520455744,16.9567517497,A
2386,"SDCZW01","Swarzędz/Os. Czwartaków",52.4174950000,17.0827340000,B
393,"OSBA02","Os. Batorego",52.4605144200,16.9286422400,A
316,"MOKO02","Morasko Kościół",52.4887599500,16.9084893200,A
1984,"LWGRZ02","Lusowo/Grzybowa",52.4192304600,16.7180372500,C
3315,"RUNOA01","Rumianek/Nowa II",52.4623013300,16.6307977000,C
4076,"CMNA03","Cmentarna",52.3843574025,16.8406982712,A
1299,"BRBOR01","Borówiec/Borówkowa",52.2827159500,17.0121129800,B
1612,"CZ I01","Os. Czecha I",52.3829141900,16.9832447700,A
3019,"SNSAS02","Sasinowo/",52.2606260785,16.9048198841,C
